TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,TimeSinceLastTxn,IsFraud,Channel_Branch,Channel_Online
TX002261,AC00095,0.18954895604223782,2023-02-03 16:06:00,Debit,Fort Worth,D000080,13.149.61.4,M070,1.027279282321301,Doctor,-0.8295785631595394,1,0.5442265587239401,2024-11-04 08:10:00,-1.4193846973780107,0,False,False
TX002095,AC00261,0.013368705242200286,2023-02-17 16:21:00,Debit,Mesa,D000353,77.92.193.22,M001,-1.0100188398969514,Student,-1.2419398896874252,1,0.08964364245529147,2024-11-04 08:07:00,-1.2883350120719548,0,False,False
TX000349,AC00376,0.16051306641093263,2023-05-02 16:14:00,Debit,Nashville,D000276,76.0.164.168,M077,1.7063786563940517,Retired,-1.1424043970772457,1,0.3580051882958822,2024-11-04 08:06:00,-0.5963007089645392,0,True,False
TX001111,AC00345,0.20343364639904932,2023-10-30 16:02:00,Debit,Portland,D000548,180.224.54.115,M045,-0.047961393293887836,Doctor,-1.2135011775130882,1,0.3628956848678289,2024-11-04 08:09:00,1.0963756827933508,0,False,True
TX001877,AC00169,0.0708984395359261,2023-08-14 16:46:00,Debit,Charlotte,D000119,100.137.90.188,M079,0.4047715227546127,Engineer,0.26531185555243303,4,0.30360269941966106,2024-11-04 08:09:00,0.37653115307871304,1,False,True
TX001272,AC00475,0.09781826900023975,2023-06-02 18:12:00,Credit,Jacksonville,D000157,175.210.47.87,M091,1.7063786563940517,Retired,1.1184732207825414,1,0.33125434010563476,2024-11-04 08:10:00,-0.305637728679714,0,False,True
TX001500,AC00449,0.13807553188162572,2023-05-26 17:56:00,Debit,Washington,D000633,173.252.44.183,M013,-0.6704691528605761,Engineer,-0.6020688657648439,1,0.3447043820865984,2024-11-04 08:09:00,-0.3712015394223362,0,True,False
TX002381,AC00098,0.6115153284062835,2023-09-25 16:44:00,Credit,Virginia Beach,D000639,193.190.29.63,M086,0.9140960533091759,Doctor,-0.8295785631595394,1,0.6960329501828139,2024-11-04 08:07:00,0.7693294961905296,1,False,True
TX002367,AC00010,0.14669613167523168,2023-01-12 17:10:00,Debit,Denver,D000312,24.148.92.177,M069,-1.1232020689090767,Student,2.128047502971503,1,0.008290652126710582,2024-11-04 08:07:00,-1.6247010667694435,0,True,False
TX002081,AC00492,0.09376856764616973,2023-05-30 16:12:00,Credit,Oklahoma City,D000451,184.185.209.72,M021,-0.6704691528605761,Engineer,-0.9148946996825502,1,0.6589922283119082,2024-11-04 08:06:00,-0.3344481362531928,0,False,True
TX000454,AC00235,0.05577851208656041,2023-04-12 17:39:00,Debit,Austin,D000606,59.208.79.116,M037,1.2536457403455512,Retired,0.3506279920754438,1,0.49848108907157207,2024-11-04 08:12:00,-0.7828344591714583,0,False,True
TX000914,AC00386,0.1322589724078263,2023-05-22 16:48:00,Debit,Phoenix,D000487,137.33.78.168,M030,0.17840506473036244,Engineer,-1.0428689044670665,1,0.16032761957516206,2024-11-04 08:10:00,-0.40905903846332115,0,False,False
TX001422,AC00144,0.17461665954363983,2023-03-02 16:06:00,Debit,Oklahoma City,D000211,107.247.202.71,M040,0.008630221212174735,Engineer,0.507040909034297,1,0.1963566304713901,2024-11-04 08:06:00,-1.166845498079732,0,True,False
TX000038,AC00202,0.3381683049628387,2023-03-02 17:53:00,Debit,San Jose,D000448,73.108.76.238,M074,1.7063786563940517,Retired,0.2510924994652645,1,0.3209012765036344,2024-11-04 08:11:00,-1.1661830405566265,0,False,False
TX000975,AC00111,0.04216484421419115,2023-01-23 17:39:00,Debit,Houston,D000242,205.69.66.135,M028,-0.21773623681207555,Engineer,-0.23236560749846355,1,0.4766301487181521,2024-11-04 08:07:00,-1.521636964473785,0,False,True
TX001767,AC00348,0.024240876445018922,2023-06-30 16:44:00,Debit,Las Vegas,D000286,217.233.219.196,M070,0.06522183571823731,Engineer,-1.5263270114307945,1,0.1295205162213234,2024-11-04 08:11:00,-0.044350193267487036,0,False,True
TX002432,AC00373,0.029729081754974827,2023-11-16 18:09:00,Credit,Detroit,D000533,60.166.231.236,M014,-1.1797936834151392,Student,0.8198667429520035,1,0.044565700376248935,2024-11-04 08:11:00,1.256177323538494,0,False,True
TX000040,AC00405,0.17469483910645972,2023-01-24 17:17:00,Debit,Oklahoma City,D000038,49.20.211.229,M040,0.5745463662728004,Retired,1.374421630351574,1,0.06165655739964063,2024-11-04 08:07:00,-1.5124275059663024,0,False,True
TX001261,AC00247,0.21594237645023087,2024-01-01 17:37:00,Debit,San Francisco,D000577,49.20.211.229,M014,-0.8968356108848263,Doctor,2.199144283407345,1,0.3695675994350553,2024-11-04 08:08:00,1.6861966868945868,0,False,True
TX002036,AC00446,0.03771903307516704,2023-11-10 16:50:00,Debit,Houston,D000453,25.188.196.47,M063,1.3102373548516137,Doctor,0.1088989385935798,1,0.457751823600629,2024-11-04 08:06:00,1.199582668084189,0,False,True
TX002419,AC00067,0.23745739213826317,2023-03-17 17:03:00,Debit,Detroit,D000220,90.111.245.138,M073,1.3102373548516137,Doctor,-1.4125721627334469,1,0.781626387573366,2024-11-04 08:10:00,-1.0262161574150468,0,True,False
TX001103,AC00310,0.033601576099986444,2023-05-19 18:47:00,Debit,Atlanta,D000110,186.57.149.225,M082,0.7443212097909881,Engineer,1.6588087520949433,1,0.36163188644098904,2024-11-04 08:11:00,-0.43634969054261746,0,True,False
TX001341,AC00079,0.02951017897907915,2023-08-25 16:30:00,Credit,Boston,D000250,116.175.11.222,M027,-0.7836523818727013,Doctor,-0.28924303184713746,1,0.6199005229302108,2024-11-04 08:11:00,0.47929000533921534,0,False,True
TX000635,AC00275,0.176998530224219,2023-10-27 17:26:00,Debit,Detroit,D000196,163.58.140.206,M038,-0.1045530077999504,Engineer,-1.1708431092515827,1,0.47943336118619584,2024-11-04 08:07:00,1.0688772009028844,0,False,False
TX002117,AC00043,0.16103426349639854,2023-10-18 16:51:00,Debit,Fresno,D000395,214.32.109.197,M089,-1.0100188398969514,Engineer,-1.0997463288157403,1,0.5688612167824364,2024-11-04 08:10:00,0.9844593294781584,0,True,False
TX000580,AC00192,0.1728028936862185,2023-04-27 16:27:00,Debit,Charlotte,D000101,197.23.128.119,M038,1.3668289693576765,Retired,-1.4552302309949523,1,0.3926467098554094,2024-11-04 08:07:00,-0.6429844802986616,0,False,False
TX001559,AC00480,0.3433125201963871,2023-01-31 16:02:00,Debit,Boston,D000202,78.69.172.205,M014,-1.2929769124272643,Student,1.2037893573055523,1,0.07659357923175845,2024-11-04 08:06:00,-1.4474417218859976,0,False,False
TX000893,AC00063,0.2723619609519144,2023-05-19 18:32:00,Debit,Jacksonville,D000689,124.180.225.109,M010,0.4613631372606753,Retired,-0.516752729241833,1,0.3014233193665681,2024-11-04 08:06:00,-0.43641463735860864,0,False,True
TX000781,AC00030,0.23791604557347315,2023-09-26 16:18:00,Credit,Virginia Beach,D000587,214.67.148.245,M006,-0.953427225390889,Engineer,1.047376440346699,1,0.482835533440577,2024-11-04 08:09:00,0.7784999866084178,0,True,False
TX000160,AC00492,0.014635214159882417,2023-05-31 16:37:00,Debit,Washington,D000310,215.97.143.157,M035,0.9706876678152384,Doctor,-0.28924303184713746,1,0.5759915943959952,2024-11-04 08:06:00,-0.324933427710554,0,False,True
TX001099,AC00157,0.15582229264173955,2023-12-04 17:25:00,Credit,San Jose,D000516,133.63.96.21,M005,1.027279282321301,Retired,-0.9433334118568872,1,0.3114597611286527,2024-11-04 08:09:00,1.4242466939592542,0,True,False
TX001174,AC00342,0.10694964193760229,2023-07-13 16:44:00,Debit,Houston,D000105,157.164.245.130,M080,0.9706876678152384,Retired,0.3506279920754438,1,0.23393446667370274,2024-11-04 08:09:00,0.07724323563032152,0,True,False
TX000062,AC00002,0.1373562799036828,2023-05-16 16:07:00,Debit,Dallas,D000285,7.146.35.122,M087,1.932745114418302,Retired,1.530834547310427,2,0.2737884845107386,2024-11-04 08:11:00,-0.4654458641064562,1,True,False
TX000850,AC00370,0.10139368100653581,2023-12-01 17:01:00,Debit,Jacksonville,D000442,173.232.121.213,M097,-0.6138775383545135,Engineer,-0.4029978805444852,1,0.0852277425266154,2024-11-04 08:07:00,1.3960467864560877,0,True,False
TX001568,AC00453,0.08263579790061813,2023-03-06 18:04:00,Debit,Las Vegas,D000545,77.92.193.22,M059,0.234996679236425,Engineer,-1.1566237531644143,1,0.017988288353089153,2024-11-04 08:08:00,-1.128682749003591,0,False,False
TX002422,AC00152,0.015359678108680018,2024-01-01 16:25:00,Credit,Denver,D000672,167.95.191.52,M010,1.3102373548516137,Doctor,-0.8011398509852025,1,0.5211696319993763,2024-11-04 08:10:00,1.6857160804562554,0,False,True
TX001044,AC00463,0.003809950694755715,2023-03-27 17:16:00,Credit,Las Vegas,D000376,170.99.15.217,M091,0.4047715227546127,Retired,-0.5025333731546645,1,0.49011918022505024,2024-11-04 08:12:00,-0.9326213008908337,0,False,True
TX001419,AC00261,0.0036118958022786736,2023-03-15 16:47:00,Debit,Houston,D000011,156.96.135.18,M076,1.2536457403455512,Retired,-0.2039268953241266,1,0.18967933803851764,2024-11-04 08:10:00,-1.0450247553259564,0,False,True
TX002185,AC00159,0.1199066014822845,2023-02-17 18:01:00,Credit,Memphis,D000599,42.219.228.159,M062,0.34817990824855016,Engineer,-0.9006753435953818,1,0.6332551077959558,2024-11-04 08:10:00,-1.287705027956845,0,True,False
TX000054,AC00055,0.08810836729801007,2023-09-07 16:51:00,Debit,San Diego,D000442,42.219.228.159,M036,-0.953427225390889,Student,0.3221892799011069,1,0.05489994144848779,2024-11-04 08:08:00,0.6010263172322028,0,True,False
TX001570,AC00228,0.10608445477572889,2023-01-20 16:34:00,Debit,Philadelphia,D000007,213.15.9.253,M073,0.4047715227546127,Retired,1.3602022742644053,1,0.31851148745713675,2024-11-04 08:09:00,-1.5501291326489097,0,False,True
TX000506,AC00095,0.03530589056945993,2023-03-14 16:07:00,Credit,Fresno,D000589,134.140.85.231,M026,-0.27432785131813814,Doctor,0.9904990159980251,1,0.6583112560744674,2024-11-04 08:07:00,-1.0546174000477844,0,False,True
TX000753,AC00390,0.0740777417572681,2023-06-19 16:20:00,Debit,San Antonio,D000647,139.23.212.102,M048,-0.6704691528605761,Engineer,0.36484734816261233,1,0.5204449646035606,2024-11-04 08:06:00,-0.1473493487471543,0,False,False
TX002388,AC00300,0.04909155348003294,2023-05-15 18:30:00,Credit,New York,D000543,216.32.4.105,M036,-0.953427225390889,Student,0.3506279920754438,1,0.032573732218591424,2024-11-04 08:08:00,-0.47384998209565377,0,False,False
TX001445,AC00245,0.08799370393920757,2023-03-27 18:08:00,Debit,Philadelphia,D000227,218.238.171.184,M057,0.008630221212174735,Doctor,-0.07595269053961035,1,0.337880542814869,2024-11-04 08:11:00,-0.932277082766083,0,True,False
TX001415,AC00075,0.03793272388020806,2023-06-23 16:41:00,Debit,San Francisco,D000128,66.226.179.193,M090,-1.4061601414393894,Student,0.7487699625161611,1,0.08118224309431635,2024-11-04 08:12:00,-0.10984256251251905,0,True,False
TX001081,AC00102,0.10021577559338288,2023-10-16 16:51:00,Debit,Milwaukee,D000391,182.84.41.229,M027,1.4800121983698016,Retired,0.535479621208634,1,0.13011409814201466,2024-11-04 08:11:00,0.9657481517912349,0,True,False
TX002061,AC00034,0.037536614095253974,2023-10-17 18:02:00,Debit,Boston,D000066,89.18.54.235,M083,-0.8968356108848263,Doctor,-0.6731656462006862,1,0.08089385504904278,2024-11-04 08:11:00,0.9755616156874316,0,False,True
TX000772,AC00029,0.05250539438983457,2023-11-29 18:38:00,Credit,Denver,D000524,80.155.14.197,M033,1.0838708968273636,Doctor,-0.6305075779391808,1,0.9604363869078552,2024-11-04 08:09:00,1.377959098202675,0,False,True
TX002350,AC00500,0.06989252916097694,2023-10-09 16:44:00,Debit,San Jose,D000219,100.137.90.188,M026,0.8009128242970507,Doctor,0.6492344699059818,1,0.991558767635198,2024-11-04 08:08:00,0.9002557825462029,0,False,True
TX002246,AC00329,0.018658855659679154,2023-11-27 18:28:00,Debit,Tucson,D000284,188.205.152.176,M059,0.4047715227546127,Doctor,-0.6162882218520123,1,0.0061079109075887735,2024-11-04 08:10:00,1.3591829736997603,0,True,False
TX001673,AC00344,0.7054298312363837,2023-11-15 17:32:00,Debit,El Paso,D000681,80.75.92.66,M073,-1.0666104544030142,Engineer,0.7345506064289926,1,0.5213981912893366,2024-11-04 08:08:00,1.246604162861463,1,True,False
TX001212,AC00477,0.04971177801173735,2023-12-01 16:01:00,Debit,Washington,D000089,133.67.250.163,M070,-1.0100188398969514,Student,-0.4029978805444852,1,0.10918411728049403,2024-11-04 08:08:00,1.3956506108785445,0,False,True
TX001350,AC00185,0.011388156317429874,2023-05-01 16:57:00,Debit,Philadelphia,D000035,133.63.96.21,M030,-1.3495685269333269,Student,-0.4172172366316537,1,0.07382128949117997,2024-11-04 08:12:00,-0.6054127472480358,0,False,False
TX001191,AC00382,0.14096817570596146,2023-04-21 17:03:00,Credit,Louisville,D000108,171.101.134.74,M066,1.819561885406177,Retired,0.33640863598827536,1,0.30063815098223357,2024-11-04 08:06:00,-0.6988582260954698,0,True,False
TX001562,AC00015,0.1300699446488695,2023-11-06 16:28:00,Debit,Kansas City,D000191,157.47.114.20,M057,0.9706876678152384,Retired,-0.44565594880599063,1,0.0967531808394714,2024-11-04 08:12:00,1.1619914509887657,0,False,False
TX002144,AC00402,0.039256564477291436,2023-08-07 17:48:00,Debit,Charlotte,D000172,218.83.2.94,M090,0.34817990824855016,Engineer,0.40750541642411775,1,0.5552310163023276,2024-11-04 08:09:00,0.3114674328192192,0,True,False
TX000964,AC00247,0.005378753922008068,2023-03-08 16:58:00,Debit,Indianapolis,D000253,37.227.215.145,M096,-0.7836523818727013,Doctor,0.834086099039172,1,0.7127520622434171,2024-11-04 08:10:00,-1.1104197043470032,0,False,False
TX001179,AC00204,0.3920652955708672,2023-05-29 18:55:00,Credit,Dallas,D000181,1.98.25.114,M056,1.1404625113334261,Doctor,-0.061733334452441876,1,0.9671748525624523,2024-11-04 08:09:00,-0.342761328700004,0,False,False
TX000399,AC00306,0.10549550206915244,2023-05-22 17:24:00,Credit,Memphis,D000589,93.169.212.219,M088,0.9140960533091759,Doctor,0.4217247725112862,1,0.5068671983135014,2024-11-04 08:08:00,-0.4088122405625565,0,True,False
TX000585,AC00150,0.5168815735982404,2023-02-27 18:23:00,Debit,San Antonio,D000205,90.111.245.138,M007,-0.1045530077999504,Doctor,0.7061118942546557,1,0.41098724840831985,2024-11-04 08:12:00,-1.194051719298241,1,False,False
TX000949,AC00130,0.14253176696235914,2023-07-04 17:50:00,Debit,Portland,D000646,116.43.88.219,M053,1.932745114418302,Retired,-0.1470494709754527,1,0.2985629670760343,2024-11-04 08:11:00,-0.006512178271299006,0,True,False
TX000705,AC00295,0.1675179552395943,2023-07-24 16:25:00,Debit,San Antonio,D000554,141.241.241.128,M005,1.027279282321301,Doctor,0.6776731820803187,1,0.8419243616641537,2024-11-04 08:06:00,0.18001507725402177,0,False,False
TX000432,AC00499,0.2403083401957616,2023-05-15 16:40:00,Credit,Denver,D000670,59.127.135.25,M068,-1.1797936834151392,Student,-1.0713076166414035,1,0.12725240138506932,2024-11-04 08:08:00,-0.4745643970715518,0,True,False
TX000293,AC00189,0.23106751587045127,2023-10-09 18:28:00,Debit,Las Vegas,D000407,198.39.35.23,M099,0.4613631372606753,Retired,-0.4598753048931591,1,0.20379757982601263,2024-11-04 08:11:00,0.9009117453877087,0,False,False
TX001878,AC00285,0.10596457944607172,2023-10-02 16:33:00,Debit,Colorado Springs,D000088,221.105.243.251,M012,0.5745463662728004,Retired,-1.1708431092515827,1,0.4466962762986033,2024-11-04 08:09:00,0.8347114558483776,0,True,False
TX001468,AC00352,0.015370102050389335,2023-10-13 16:22:00,Debit,San Francisco,D000266,3.77.114.6,M063,0.7443212097909881,Doctor,1.7583442447051227,1,0.7269086213236408,2024-11-04 08:12:00,0.9374962868352759,0,False,False
TX001947,AC00119,0.05894217839533841,2023-09-22 16:42:00,Debit,Columbus,D000006,155.19.119.0,M036,-0.38751108033026327,Engineer,2.1849249273201767,1,0.3683172456723307,2024-11-04 08:08:00,0.7412529876377458,0,False,True
TX000003,AC00019,0.06558744123502862,2023-07-10 18:16:00,Debit,Mesa,D000235,215.97.143.157,M009,-1.4627517559454521,Student,-0.9006753435953818,1,0.06857787048620612,2024-11-04 08:07:00,0.04979671119264692,0,False,True
TX000577,AC00345,0.054381703897511804,2023-08-07 16:06:00,Debit,Denver,D000531,80.247.6.83,M039,1.423420583863739,Doctor,1.4739571229617532,1,0.08402847848752908,2024-11-04 08:10:00,0.31079848061451465,0,False,False
TX001816,AC00355,0.16547486266456798,2023-01-25 17:46:00,Debit,Los Angeles,D000335,170.54.231.239,M091,0.5179547517667379,Engineer,0.06624087033207439,1,0.19456512897802408,2024-11-04 08:11:00,-1.502912797423663,0,False,False
TX000340,AC00299,0.012123044207936789,2023-09-18 16:04:00,Debit,Atlanta,D000284,2.61.10.58,M005,0.7443212097909881,Doctor,0.6350151138188133,1,0.7183947877726158,2024-11-04 08:09:00,0.7035903290447323,0,True,False
TX002178,AC00272,0.18474351891424223,2023-12-18 16:33:00,Debit,Boston,D000174,172.111.76.65,M086,1.6497870418879892,Retired,1.0189377281723622,1,0.25345544673593806,2024-11-04 08:09:00,1.5548417515533748,0,False,False
TX000926,AC00230,0.3634672114913534,2023-11-27 16:10:00,Debit,New York,D000377,161.25.82.11,M092,-0.047961393293887836,Engineer,0.4786021968599601,1,0.45186171625170835,2024-11-04 08:07:00,1.3583061916838859,0,False,True
TX000266,AC00338,0.006447207947213159,2023-04-05 18:37:00,Debit,Fort Worth,D000482,152.234.65.155,M055,-0.047961393293887836,Engineer,0.5212602651214655,1,0.6011774836832197,2024-11-04 08:08:00,-0.8478981794309521,0,False,False
TX000377,AC00131,0.10821093888442976,2023-07-10 16:51:00,Debit,Oklahoma City,D000084,157.164.245.130,M100,-0.7270607673666387,Doctor,-1.1850624653387511,1,0.5631095894739037,2024-11-04 08:11:00,0.04921868453032951,0,False,True
TX000272,AC00263,0.13067974523886464,2023-06-01 16:51:00,Debit,San Jose,D000056,134.222.122.238,M058,-0.16114462230601298,Engineer,1.8010023129666282,1,0.5513455083730008,2024-11-04 08:07:00,-0.3154966553471036,0,False,False
TX000697,AC00497,0.09549372999906183,2023-06-26 16:11:00,Debit,San Diego,D000187,77.7.223.184,M085,-1.4627517559454521,Student,1.6872474642692803,1,0.0543204764251176,2024-11-04 08:11:00,-0.0819738837709053,0,False,True
TX001643,AC00291,0.1998790822761719,2023-09-20 17:57:00,Credit,San Diego,D000504,39.129.125.110,M068,-0.7836523818727013,Engineer,0.33640863598827536,1,0.6608966649838429,2024-11-04 08:07:00,0.7230419004339506,0,False,True
TX000245,AC00004,0.02095733480658376,2024-01-01 16:08:00,Debit,Louisville,D000214,148.25.159.90,M061,0.8009128242970507,Retired,0.5212602651214655,1,0.07069473285116287,2024-11-04 08:11:00,1.685599176187472,0,True,False
TX001553,AC00127,0.002705012873568011,2023-03-08 16:57:00,Debit,Boston,D000691,77.208.193.198,M064,0.8009128242970507,Doctor,-1.028649548379898,1,0.8470837515184069,2024-11-04 08:11:00,-1.1104326937102011,0,False,True
TX000477,AC00442,0.027811076480460325,2023-10-16 16:55:00,Credit,Raleigh,D000663,34.86.220.205,M079,0.5745463662728004,Engineer,-1.1708431092515827,2,0.16553204905420152,2024-11-04 08:12:00,0.9657676358360325,1,False,False
TX001201,AC00249,0.009360699654967528,2023-12-01 17:26:00,Debit,Atlanta,D000028,58.190.9.136,M072,0.4613631372606753,Doctor,0.6918925381674872,1,0.5502457348483678,2024-11-04 08:11:00,1.3961831747696685,0,True,False
TX002031,AC00186,0.10360355664891122,2023-09-04 16:04:00,Debit,Tucson,D000183,24.148.92.177,M052,-0.8968356108848263,Engineer,-0.9291140557697187,1,0.6542039111872379,2024-11-04 08:07:00,0.5726705373706588,0,False,False
TX001308,AC00024,0.014765513431248892,2023-08-07 16:08:00,Credit,Tucson,D000041,186.135.2.148,M096,-0.27432785131813814,Doctor,-0.9717721240312241,1,0.038878607455469595,2024-11-04 08:11:00,0.31080497529611434,0,False,True
TX001188,AC00483,0.32060396318263795,2023-09-25 16:40:00,Debit,Jacksonville,D000649,168.55.199.214,M059,-0.16114462230601298,Doctor,0.19421507511659064,1,0.9573138636670726,2024-11-04 08:10:00,0.7692840334193362,0,False,False
TX001323,AC00259,0.10522447958471016,2023-01-10 16:32:00,Debit,New York,D000023,146.250.144.172,M049,-1.4061601414393894,Student,0.20843443120375912,1,0.07537414819649915,2024-11-04 08:11:00,-1.6436785264019287,0,False,True
TX000251,AC00304,0.3961514807209198,2023-09-04 18:13:00,Debit,Phoenix,D000651,177.116.108.246,M005,0.6877295952849256,Engineer,-0.019075266190936455,1,0.40856384770153387,2024-11-04 08:09:00,0.5734953619337408,0,False,True
TX000414,AC00400,0.07014270376200056,2023-02-24 17:00:00,Debit,San Francisco,D000029,74.58.165.67,M097,-1.2363852979212018,Student,0.8625248112135089,1,0.07904118033395202,2024-11-04 08:08:00,-1.2226218236525541,0,False,False
TX001724,AC00451,0.38713998311321446,2023-07-07 17:31:00,Credit,Indianapolis,D000256,72.192.101.196,M084,-1.4627517559454521,Student,-0.1470494709754527,1,0.06197922933840826,2024-11-04 08:08:00,0.02144093133110285,0,False,True
TX001675,AC00285,0.347899054548487,2023-07-27 17:51:00,Credit,Oklahoma City,D000250,221.23.158.87,M027,0.9706876678152384,Doctor,1.9005378055768074,1,0.904581202073974,2024-11-04 08:08:00,0.2086176550163305,0,False,False
TX000311,AC00386,0.025820103613980593,2023-02-09 17:53:00,Debit,Omaha,D000668,155.140.33.42,M062,0.9706876678152384,Retired,0.2795312116396015,1,0.14771921356781725,2024-11-04 08:08:00,-1.362562728067738,0,False,False
TX000894,AC00090,0.025960826827056385,2023-11-09 17:51:00,Debit,Las Vegas,D000268,52.1.78.30,M055,1.1404625113334261,Retired,0.6350151138188133,1,0.09526754545472882,2024-11-04 08:10:00,1.1906005234326733,0,True,False
TX002496,AC00182,0.14112453483160123,2023-04-03 16:07:00,Credit,Louisville,D000052,4.105.134.118,M056,0.008630221212174735,Doctor,-0.4598753048931591,1,0.45448477022060685,2024-11-04 08:06:00,-0.8675640753129394,0,False,False
TX000016,AC00270,0.2423566447416426,2023-12-12 16:23:00,Debit,Denver,D000466,221.169.49.152,M025,-0.5006943093423883,Engineer,0.13733765076791674,1,0.22609488302806105,2024-11-04 08:12:00,1.4986432716766132,0,False,False
TX000722,AC00119,0.21325299948922685,2023-07-26 16:05:00,Debit,Kansas City,D000618,197.23.128.119,M024,1.1404625113334261,Doctor,-0.4314365927188222,1,0.7795182642400841,2024-11-04 08:10:00,0.1985638879009681,0,True,False
TX002202,AC00385,0.745879937039392,2023-12-11 16:23:00,Debit,Portland,D000490,68.254.244.208,M075,-1.4061601414393894,Student,-0.5025333731546645,1,0.07191416388642217,2024-11-04 08:08:00,1.489316908900347,1,False,True
TX000982,AC00336,0.23956302836354537,2023-03-06 17:05:00,Credit,Fresno,D000033,188.77.83.72,M081,-0.557285923848451,Doctor,0.3790667042497808,3,0.463063810392591,2024-11-04 08:08:00,-1.1290659352179355,1,False,True
TX002116,AC00430,0.05267217745718366,2023-03-23 16:17:00,Credit,Tucson,D000055,28.149.72.129,M042,0.06522183571823731,Engineer,1.1326925768697098,1,0.1983269459974899,2024-11-04 08:11:00,-0.9704073584342292,0,False,True
TX002000,AC00261,0.014171348753817769,2023-06-09 17:14:00,Debit,New York,D000044,208.142.57.37,M065,0.5179547517667379,Engineer,-1.3699140944719415,1,0.4972045182138226,2024-11-04 08:08:00,-0.24053504033062556,0,False,True
TX000364,AC00478,0.2735398663650673,2023-04-03 16:37:00,Debit,Colorado Springs,D000564,70.130.169.235,M011,1.3668289693576765,Retired,0.20843443120375912,1,0.30864915409534555,2024-11-04 08:09:00,-0.8673887189097643,0,False,False
TX001592,AC00016,0.1636923686322746,2023-03-20 17:21:00,Debit,Memphis,D000361,146.69.70.214,M057,1.9893367289243646,Retired,1.559273259484764,1,0.4684873878967101,2024-11-04 08:06:00,-0.9980162499118803,0,False,False
TX000183,AC00225,0.15636954958147875,2023-11-13 16:11:00,Debit,Jacksonville,D000272,156.173.170.140,M065,1.5931954273819267,Retired,-0.27502367575996894,1,0.5232286823086372,2024-11-04 08:08:00,1.2273734106466136,0,True,False
TX000986,AC00278,0.06291891215744322,2023-12-25 17:31:00,Debit,Phoenix,D000573,155.19.119.0,M053,1.3102373548516137,Doctor,0.5496989772958024,1,0.8664124728837932,2024-11-04 08:10:00,1.620678338923158,0,False,False
TX001411,AC00171,0.0115497274139243,2023-12-21 17:56:00,Debit,Seattle,D000255,76.136.92.235,M099,-1.4627517559454521,Student,0.36484734816261233,1,0.06785992542244816,2024-11-04 08:06:00,1.5834573186788818,0,False,True
TX002011,AC00065,0.10296769620464281,2023-04-24 17:46:00,Credit,Austin,D000145,83.80.89.29,M005,-1.0666104544030142,Student,-1.1281850409900773,1,0.009998124469355916,2024-11-04 08:10:00,-0.6705479090051192,0,True,False
TX001187,AC00384,0.4566311905183827,2023-09-11 16:16:00,Credit,Portland,D000359,195.164.171.146,M056,0.9706876678152384,Retired,-0.019075266190936455,1,0.24478901624720442,2024-11-04 08:06:00,0.6382213587500822,0,False,False
TX001122,AC00426,0.1581937393806094,2023-02-02 16:55:00,Debit,Fort Worth,D000215,7.146.35.122,M056,-1.1797936834151392,Student,-0.6020688657648439,5,0.10007401287595484,2024-11-04 08:07:00,-1.4283993154375214,1,False,True
TX000188,AC00258,0.3283072561058239,2023-03-02 16:11:00,Debit,Mesa,D000091,200.22.195.243,M084,0.9706876678152384,Retired,-0.9575527679440556,1,0.08479885774133679,2024-11-04 08:12:00,-1.166851992761331,0,False,False
TX000620,AC00130,0.0876080180959628,2023-02-02 16:13:00,Debit,Oklahoma City,D000467,119.105.89.125,M064,1.423420583863739,Doctor,0.3221892799011069,2,0.8943256122868097,2024-11-04 08:08:00,-1.4286785867462808,1,False,False
TX001309,AC00366,0.0576600335650923,2023-05-15 17:46:00,Debit,Chicago,D000493,175.230.206.232,M064,1.423420583863739,Doctor,-0.516752729241833,1,0.4662031394635176,2024-11-04 08:10:00,-0.47414873744921093,0,False,True
TX000615,AC00466,0.699342249278142,2023-04-28 18:11:00,Credit,Fort Worth,D000643,28.149.72.129,M032,-1.3495685269333269,Student,1.6445893960077749,1,0.039784777816842004,2024-11-04 08:08:00,-0.6329631865912955,1,True,False
TX001524,AC00246,0.0016678306734908739,2023-02-13 17:48:00,Debit,Miami,D000115,21.28.32.1,M098,1.3668289693576765,Doctor,0.3790667042497808,1,0.6665131734180169,2024-11-04 08:11:00,-1.3252053195098812,0,False,True
TX000995,AC00488,0.001975336953915754,2023-04-17 16:46:00,Debit,San Diego,D000226,77.208.193.198,M086,-0.38751108033026327,Engineer,-1.1566237531644143,1,0.518999663211164,2024-11-04 08:07:00,-0.7363844963749027,0,False,True
TX000935,AC00456,0.5328197804717876,2023-01-19 16:45:00,Credit,San Jose,D000294,190.164.160.79,M091,0.9706876678152384,Doctor,0.5496989772958024,1,0.007094749253653085,2024-11-04 08:10:00,-1.559416527335581,1,True,False
TX000372,AC00322,0.06900128214483024,2023-08-21 16:28:00,Debit,Oklahoma City,D000244,147.114.91.132,M060,-1.3495685269333269,Student,0.33640863598827536,1,0.048436419175048866,2024-11-04 08:08:00,0.44188713401016516,0,False,False
